345.573 617.825 417.942 11.2759
346.353 639.339 489.363 22.0407
346.295 682.529 410.881 26.3776
346.322 697.536 561.314 10.6795
345.878 732.795 675.777 34.4743
353.101 374.608 310.408 20.8461
353.57 374.94 381.419 4.30704
352.958 403.198 424.574 20.4913
353.381 446.069 589.905 20.4216
353.405 467.211 282.166 21.3803
352.727 510.741 409.779 11.1407
353.479 568.671 581.557 16.0099
353.113 639.302 518.15 19.4739
353.16 689.553 489.135 19.5283
360.003 338.452 296.028 22.0619
360.144 360.608 439.19 16.8581
360.627 395.768 411.025 21.9626
360.729 439.173 660.674 24.6433
360.273 460.635 683.497 14.4874
360.48 525.069 546.448 21.8987
360.156 524.83 567.982 23.5216
360.524 531.736 503.656 17.8133
360.063 538.837 553.243 4.22115
360.698 597.218 502.921 19.5547
360.384 618.431 668.27 31.3732
360.875 624.216 489.295 21.4356
360.736 682.665 353.548 24.2966
359.738 732.082 368.165 22.0544
367.71 324.387 639.869 8.08669
367.477 346.04 275.079 38.2169
367.141 367.11 583.07 21.8613
368.395 367.161 704.118 10.053
367.957 388.7 337.978 21.3798
367.746 395.995 317.641 33.1023
367.576 417.772 331.912 32.2959
368.283 424.476 424.56 16.8952
368.108 560.654 309.959 6.86413
367.675 640.234 410.704 25.1661
367.536 653.501 646.933 13.95
367.16 696.45 425.69 12.3265
366.863 718.416 389.582 30.8269
367.442 717.789 711.681 37.5959
375.06 267.097 683.193 31.2121
374.644 296.474 510.61 8.61486
374.512 317.751 574.962 27.3249
374.505 360.395 617.732 24.7068
374.865 381.116 267.469 38.5043
375.012 425.035 346.159 25.9365
375.077 432.588 682.329 23.7853
373.864 453.015 703.764 22.1765
374.447 460.263 295.483 26.7062
374.763 511.514 560.639 18.8217
374.32 574.666 589.551 41.7325
375.562 625.332 539.381 19.5574
381.968 288.634 489.36 31.9631
381.786 303.091 546.298 25.5436
382.412 354.03 347.161 11.9024
381.059 425.319 575.314 19.3372
381.786 618.557 281.818 21.7529
381.556 624.946 510.298 27.8143
382.145 689.524 318.2 11.2469
388.965 281.842 718.799 30.8516
388.631 288.876 632.641 28.721
389.291 310.073 474.915 53.0268
389.239 388.809 402.639 11.9429
389.101 402.95 725.516 26.0609
389.68 417.539 461.622 10.3032
389.667 425.736 375.536 17.1488
388.775 425.95 660.944 17.8952
389.318 439.074 260.194 39.9927
388.394 452.686 531.905 17.5071
389.443 617.544 667.733 9.10528
388.377 646.578 367.753 21.3884
388.586 731.872 711.121 6.44109
389.205 739.321 367.535 24.7672
396.552 260.578 725.398 30.5892
396.036 281.279 439.681 30.8325
396.182 288.504 467.91 26.8756
395.924 302.51 545.913 10.7504
